# stid, lon, lat, ec_ncep_cc, ec_cma_cc, ec_jp_cc, ncep_cma_cc, ncep_jp_cc, cma_jp_cc
50973 130.6000 45.7500  0.5800  0.6331  0.6096  0.5080  0.4924  0.9257
50978 130.9200 45.3000  0.5173  0.5847  0.5120  0.4267  0.3616  0.9025
50979 130.2300 45.2700  0.6344  0.7271  0.6898  0.5811  0.5710  0.9333
50983 132.9700 45.7700  0.5421  0.5476  0.5390  0.3838  0.4761  0.9147
50985 131.8700 45.5500  0.6320  0.6444  0.5954  0.5146  0.4798  0.9471
50987 131.1000 45.2700  0.5479  0.5934  0.5528  0.4425  0.4045  0.9200
51053  86.4000 48.0500  0.4642  0.5474  0.4899  0.4443  0.4147  0.9367
51058  87.9700 47.1000  0.6194  0.6614  0.6158  0.5461  0.4571  0.8671
51059  85.8700 47.4300  0.5376  0.6541  0.6254  0.6044  0.6126  0.9810
51060  86.8700 47.7000  0.7194  0.7470  0.7108  0.6970  0.6337  0.9283
51068  87.4700 47.1200  0.4974  0.7030  0.6925  0.4828  0.5341  0.9310
51076  88.0800 47.7300  0.5187  0.6188  0.5765  0.6260  0.6306  0.9755
51087  89.5200 46.9800  0.5519  0.5907  0.4750  0.4805  0.2925  0.8548
51133  83.0000 46.7300  0.4528  0.7027  0.6639  0.4146  0.4115  0.9273
51137  82.9300 46.2000  0.5536  0.6838  0.6303  0.5647  0.5776  0.9022
51145  83.6500 46.5500  0.4608  0.6390  0.6362  0.3935  0.3755  0.9705
51156  85.7200 46.7800  0.6387  0.4970  0.4757  0.5706  0.6503  0.8386
51186  90.3800 46.6700  0.7373  0.7885  0.7154  0.7405  0.6980  0.9376
51232  82.5700 45.1800  0.6441  0.6884  0.6490  0.7249  0.7063  0.9774
51238  82.0700 44.9000  0.5960  0.6379  0.6470  0.6576  0.6816  0.9718
51241  83.6000 45.9300  0.5981  0.6509  0.6471  0.5227  0.5399  0.9703
51243  84.8500 45.6200  0.6162  0.6112  0.5901  0.6408  0.6386  0.9752
51288  90.5300 45.3700  0.4054  0.4943  0.3910  0.4625  0.2486  0.7075
51328  80.4200 44.2000  0.5390  0.6214  0.5730  0.6121  0.5345  0.9553
51329  80.8500 44.0500  0.4166  0.5505  0.3781  0.3949  0.1625  0.8277
51330  81.0200 44.9700  0.8649  0.7927  0.7185  0.7879  0.7248  0.9355
51334  82.9000 44.6000  0.4782  0.5087  0.5174  0.5732  0.6203  0.9755
51346  84.6700 44.4300  0.5681  0.6591  0.6444  0.5049  0.5361  0.9259
51352  85.2500 44.8500  0.6029  0.5603  0.5241  0.5487  0.4183  0.9120
51353  86.1000 45.0200  0.5698  0.5097  0.4513  0.4611  0.2277  0.8610
51356  86.0500 44.3200  0.5663  0.7226  0.6683  0.5009  0.4444  0.9348
51357  85.6200 44.3300  0.5176  0.6510  0.6255  0.4810  0.4446  0.9539
51358  85.8200 44.2800  0.5425  0.7316  0.7089  0.4998  0.4683  0.9481
51359  86.2000 44.3200  0.5748  0.6679  0.6160  0.4641  0.4241  0.9247
51365  87.5300 44.2000  0.5239  0.6819  0.5650  0.4084  0.3049  0.8712
51367  86.8200 44.1300  0.5220  0.6280  0.5566  0.4520  0.3838  0.9096
51368  87.3200 44.1200  0.6726  0.7591  0.6707  0.5757  0.5111  0.9041
51369  87.6500 43.9700  0.3451  0.4726  0.4214  0.3707  0.3464  0.9423
51377  87.9200 44.1700  0.6021  0.7227  0.6991  0.6131  0.5718  0.9429
51378  89.1700 44.0200  0.3690  0.5540  0.5095  0.4405  0.4151  0.9341
51379  89.5700 44.0200  0.4696  0.6774  0.5664  0.5249  0.4837  0.8953
51430  81.1500 43.8300  0.5792  0.5705  0.4275  0.4927  0.2817  0.8254
51431  81.3300 43.9500  0.6372  0.6570  0.4895  0.5653  0.3871  0.8376
51433  82.5200 43.8000  0.5351  0.6223  0.5546  0.5858  0.5089  0.9180
51434  81.5300 43.9700  0.6258  0.6886  0.5794  0.5900  0.4513  0.8762
51435  82.2300 43.4700  0.5680  0.6495  0.5164  0.5917  0.4572  0.8416
51436  83.3000 43.4500  0.5744  0.6606  0.4844  0.5904  0.4199  0.7723
51437  81.1300 43.1500  0.5674  0.5668  0.4257  0.4400  0.4670  0.8196
51438  81.7700 43.1800  0.4759  0.5469  0.4697  0.4385  0.4316  0.9032
51463  87.6500 43.7800  0.6277  0.6984  0.6519  0.6471  0.6383  0.9619
51465  87.1000 43.4800  0.3151  0.3692  0.3414  0.4876  0.4704  0.9056
51467  86.3300 42.7700  0.8414  0.7930  0.7555  0.8209  0.7765  0.9464
51468  86.8300 43.1000  0.6223  0.6170  0.6001  0.5182  0.4347  0.9702
51469  87.1800 43.4500  0.4037  0.4449  0.4190  0.5458  0.5425  0.9256
51470  88.1200 43.8800  0.4842  0.5670  0.5368  0.5740  0.5879  0.9627
51477  88.3200 43.3500  0.8398  0.5940  0.5521  0.5945  0.5802  0.9473
51482  90.2800 43.8300  0.5172  0.6376  0.6039  0.5916  0.5921  0.9718
51495  91.7300 43.2200  0.5753  0.3855  0.3465  0.5612  0.5472  0.9552
51526  88.2200 42.2300  0.7576  0.7388  0.7061  0.8444  0.7966  0.9522
51542  84.1500 43.0300  0.8206  0.8958  0.8651  0.8370  0.8004  0.9686
51559  86.4000 42.3200  0.6979  0.6906  0.5952  0.8308  0.7504  0.8883
51567  86.5700 42.0800  0.6606  0.6984  0.5817  0.7524  0.6583  0.8406
51568  86.8000 42.2500  0.7757  0.8304  0.7930  0.8000  0.8000  0.9443
51571  88.6300 42.8000  0.7683  0.5859  0.5907  0.7168  0.7154  0.9850
51572  89.2500 42.8300  0.8261  0.6685  0.6348  0.7578  0.7283  0.9419
51573  89.2000 42.9300  0.6054  0.6096  0.5646  0.6958  0.6607  0.9356
51581  90.2300 42.8500  0.4462  0.3527  0.3708  0.6771  0.6822  0.9345
51627  79.2300 41.2200  0.8060  0.7073  0.6551  0.7220  0.7323  0.9233
51628  80.2300 41.1700  0.5523  0.6146  0.5701  0.4800  0.3674  0.8936
51629  80.2300 41.2700  0.6306  0.6334  0.5843  0.5463  0.4780  0.9368
51633  81.9000 41.7800  0.7435  0.7511  0.6599  0.7187  0.6692  0.9376
51636  82.6500 41.5500  0.5742  0.6307  0.4313  0.5845  0.3964  0.8387
51639  82.7800 41.2300  0.6588  0.6757  0.4324  0.6669  0.4688  0.7754
51642  84.2700 41.8200  0.5978  0.6187  0.5618  0.6416  0.6430  0.9256
51644  82.9700 41.7200  0.7387  0.7026  0.6655  0.7346  0.6968  0.9654
51655  86.2700 41.3500  0.7335  0.6826  0.4744  0.7860  0.6303  0.7736
51656  86.1300 41.7500  0.7112  0.6596  0.6287  0.8157  0.8022  0.9609
51701  75.4000 40.5200  0.4986  0.6207  0.5149  0.5438  0.5151  0.8636
51704  76.1700 39.7200  0.6970  0.6764  0.6421  0.6321  0.6497  0.9253
51705  75.2500 39.7200  0.6222  0.6078  0.5075  0.6325  0.5998  0.9232
51707  76.7300 39.5000  0.5920  0.5717  0.5360  0.5077  0.5560  0.8936
51708  75.9500 39.1500  0.6087  0.6579  0.5983  0.5066  0.5147  0.9345
51709  75.9800 39.4700  0.5042  0.6367  0.5923  0.4157  0.4045  0.9460
51711  78.4500 40.9300  0.7977  0.6963  0.6418  0.6823  0.6887  0.9427
51716  78.5700 39.8000  0.6790  0.6065  0.5390  0.6327  0.6334  0.9079
51717  76.7800 39.2500  0.4874  0.5060  0.4755  0.4408  0.4758  0.8782
51720  79.0500 40.5000  0.6672  0.6635  0.6525  0.6599  0.6817  0.9762
51722  80.4000 40.6500  0.5541  0.5678  0.4478  0.5502  0.4364  0.8235
51730  81.2700 40.5500  0.6227  0.6071  0.5141  0.7178  0.6809  0.9154
51747  83.6700 39.0000  0.8140  0.8047  0.7031  0.8759  0.8051  0.8386
51765  87.7000 40.6300  0.7240  0.7090  0.5794  0.8072  0.7249  0.8620
51777  88.1700 39.0300  0.8801  0.8560  0.8072  0.8983  0.8618  0.9617
51802  76.1700 38.9300  0.4822  0.4758  0.4111  0.3666  0.3555  0.9403
51804  75.2300 37.7700  0.6862  0.7193  0.6688  0.6996  0.7146  0.9342
51810  77.6300 38.9200  0.6450  0.6452  0.5755  0.5729  0.5720  0.9439
51811  77.2700 38.4300  0.5773  0.5973  0.5394  0.4548  0.4628  0.9024
51814  77.4000 37.9200  0.5823  0.2915  0.2250  0.3682  0.3377  0.9119
51815  77.2700 38.2000  0.6120  0.4585  0.3856  0.3811  0.3890  0.8868
51818  78.2800 37.6200  0.5652  0.3994  0.3625  0.5175  0.5153  0.9476
51826  80.8000 37.0200  0.6566  0.5740  0.5418  0.6216  0.6087  0.9445
51827  79.7200 37.2800  0.8166  0.6885  0.6845  0.7116  0.7401  0.9442
51828  79.9300 37.1300  0.6203  0.6214  0.5356  0.5368  0.5532  0.8737
51829  80.1700 37.0800  0.5789  0.5918  0.5394  0.5230  0.5123  0.9196
51839  82.7200 37.0700  0.6583  0.6017  0.4863  0.6459  0.5236  0.8483
51855  85.5500 38.1500  0.7318  0.7419  0.6206  0.7591  0.6847  0.8881
51886  90.8500 38.2500  0.5932  0.6312  0.5957  0.7009  0.6303  0.9632
51931  81.6500 36.8500  0.6292  0.5965  0.5591  0.5882  0.5658  0.9484
52101  93.0500 43.6000  0.7564  0.7368  0.7244  0.7581  0.7642  0.9697
52112  95.1300 43.7700  0.6090  0.5603  0.5182  0.6695  0.6586  0.9748
52118  94.7000 43.2700  0.8403  0.7653  0.7169  0.8162  0.7746  0.9342
52203  93.5200 42.8200  0.8451  0.8203  0.8141  0.8672  0.8324  0.9556
52267 101.0700 41.9500  0.3648  0.4400  0.3585  0.5243  0.4666  0.9148
52313  94.6700 41.5300  0.5324  0.4631  0.4052  0.6383  0.6222  0.9587
52323  97.0300 41.8000  0.5568  0.4376  0.4030  0.6083  0.6007  0.9599
52418  94.6800 40.1500  0.8041  0.7918  0.7559  0.7995  0.7740  0.9636
52424  95.7800 40.5300  0.7138  0.6797  0.6319  0.6691  0.6172  0.8841
52436  97.0300 40.2700  0.7730  0.7161  0.7080  0.7684  0.7568  0.9795
52446  99.5200 40.3000  0.6295  0.5348  0.4874  0.6927  0.6049  0.9312
52447  98.8800 40.0000  0.6017  0.5656  0.4894  0.6117  0.5174  0.9006
52495 104.8000 40.1700  0.6106  0.5778  0.5710  0.7175  0.7200  0.9806
52515  94.8700 39.5200  0.7914  0.7897  0.7993  0.8439  0.8441  0.9814
52533  98.4800 39.7700  0.5440  0.6407  0.6288  0.6344  0.6147  0.9699
52546  99.8300 39.3700  0.7408  0.7261  0.7345  0.7688  0.7437  0.9562
52557 100.1700 39.1500  0.6537  0.6807  0.6838  0.6818  0.6544  0.9385
52575 102.7800 39.4200  0.5671  0.4996  0.4784  0.6791  0.6857  0.9815
52576 101.6800 39.2200  0.5832  0.5189  0.4790  0.7048  0.6873  0.9724
52602  93.3300 38.7500  0.6477  0.5948  0.4683  0.7483  0.6912  0.9113
52607 106.6500 39.4300  0.6352  0.6095  0.4765  0.7122  0.6216  0.8768
52633  98.4200 38.8200  0.6757  0.6980  0.6890  0.6987  0.6068  0.9208
52643  99.6200 38.8300  0.5493  0.5773  0.5503  0.5869  0.5310  0.8923
52645  99.5800 38.4200  0.7972  0.7577  0.6791  0.6825  0.5860  0.8740
52652 100.2800 39.0800  0.6271  0.6568  0.6649  0.6763  0.6325  0.9177
52656 100.8200 38.4300  0.5015  0.5498  0.4811  0.5993  0.5664  0.8814
52657 100.2500 38.1800  0.6938  0.5799  0.4776  0.5637  0.4553  0.8386
52661 101.0800 38.8000  0.4847  0.4922  0.4300  0.5382  0.5088  0.8706
52674 101.9700 38.2300  0.5398  0.5907  0.4588  0.6622  0.5381  0.8084
52679 102.6700 37.9200  0.5785  0.6074  0.5941  0.7204  0.6810  0.9151
52681 103.0800 38.6300  0.3414  0.4802  0.4714  0.5703  0.5698  0.9798
52707  93.6800 36.8000  0.7348  0.6464  0.6061  0.7166  0.6388  0.9192
52713  95.3500 37.8500  0.6359  0.6665  0.6410  0.6262  0.6402  0.9678
52737  97.3800 37.3700  0.6743  0.6643  0.5783  0.6572  0.6625  0.9051
52745  99.0200 37.3000  0.6726  0.5868  0.5409  0.6198  0.5717  0.9429
52754 100.1300 37.3300  0.5206  0.5349  0.4248  0.4626  0.3707  0.7872
52765 101.6200 37.3800  0.7186  0.6768  0.5977  0.4832  0.4209  0.9131
52784 102.9000 37.4700  0.4694  0.5488  0.4779  0.5918  0.4914  0.8475
52787 102.8700 37.2000  0.5055  0.4992  0.4212  0.5978  0.4657  0.8336
52797 104.0500 37.1800  0.5153  0.5356  0.4944  0.5946  0.5843  0.9356
52818  94.9200 36.4200  0.5607  0.5372  0.5081  0.5662  0.5667  0.8748
52825  96.4300 36.4300  0.6100  0.5708  0.5532  0.6575  0.6766  0.8949
52833  98.4800 36.9300  0.6389  0.6086  0.5428  0.6368  0.6042  0.8340
52836  98.1000 36.3000  0.5738  0.5547  0.5545  0.5790  0.6689  0.9036
52842  99.0800 36.7800  0.6668  0.6151  0.5716  0.6740  0.6242  0.8334
52853 100.9800 36.9000  0.8729  0.8223  0.7671  0.7892  0.7192  0.9189
52855 101.2500 36.6800  0.6118  0.6016  0.5726  0.7033  0.6334  0.9041
52856 100.6200 36.2700  0.6487  0.6729  0.6012  0.6900  0.6402  0.8875
52862 101.6800 36.9500  0.7687  0.7419  0.6415  0.6907  0.5869  0.8787
52863 101.9500 36.8200  0.4780  0.4752  0.3891  0.5299  0.4013  0.8166
52866 101.7500 36.7300  0.4543  0.5703  0.4756  0.4795  0.3982  0.8210
52868 101.4300 36.0300  0.6793  0.7323  0.6279  0.6777  0.5866  0.8619
52869 101.5800 36.5000  0.5338  0.4892  0.3988  0.5597  0.4621  0.8172
52874 102.4000 36.4800  0.5593  0.6433  0.5524  0.6250  0.5262  0.8288
52875 102.1000 36.5000  0.6182  0.6210  0.5210  0.6199  0.5147  0.8356
52876 102.8300 36.3300  0.6094  0.6197  0.4789  0.6059  0.4839  0.7732
52877 102.2500 36.1000  0.6610  0.5942  0.5145  0.7085  0.6072  0.8571
52881 103.1800 36.9800  0.6665  0.6555  0.5735  0.7669  0.6545  0.8444
52884 103.9500 36.3500  0.8534  0.8309  0.7927  0.8291  0.7907  0.9390
52885 103.2500 36.7500  0.6348  0.6340  0.5843  0.6626  0.5911  0.8535
52889 103.8800 36.0500  0.7115  0.6813  0.5805  0.7101  0.6111  0.8380
52895 104.6800 36.5700  0.7589  0.7226  0.6809  0.7483  0.7185  0.9477
52896 104.1500 36.5500  0.6445  0.6042  0.5456  0.6272  0.6104  0.9143
52908  93.0800 35.2200  0.4929  0.4974  0.4141  0.5976  0.5398  0.9156
52943  99.9800 35.5800  0.8013  0.7775  0.7226  0.8113  0.7557  0.9275
52955 100.7300 35.5800  0.7176  0.6565  0.5496  0.6311  0.5117  0.8553
52957 100.6000 35.2500  0.6155  0.5049  0.4219  0.4898  0.3721  0.8113
52963 102.0200 35.9300  0.6806  0.6264  0.5570  0.6286  0.5452  0.8429
52968 101.4700 35.0300  0.6785  0.5672  0.4869  0.5519  0.4356  0.8462
52972 102.4500 35.8500  0.7925  0.7267  0.6338  0.7126  0.6138  0.8535
52974 102.0200 35.5200  0.6182  0.6030  0.4800  0.5946  0.4609  0.8208
52978 102.5200 35.2000  0.7639  0.7084  0.6076  0.6257  0.4792  0.8394
52980 103.3000 35.9700  0.7342  0.7219  0.6362  0.6851  0.6061  0.8452
52981 103.3800 35.6800  0.5504  0.6535  0.5986  0.6011  0.5506  0.8284
52982 103.5500 35.4800  0.7221  0.7152  0.6152  0.7017  0.5919  0.8066
52983 104.1500 35.8700  0.7141  0.7065  0.6388  0.7656  0.6740  0.8842
52984 103.1800 35.5800  0.4740  0.5812  0.4797  0.6382  0.5000  0.7766
52985 103.3300 35.4200  0.6630  0.6770  0.5233  0.7643  0.6372  0.8103
52986 103.8700 35.3700  0.8283  0.8716  0.7950  0.8414  0.7726  0.8840
52988 103.7200 35.3700  0.6163  0.6363  0.5209  0.6081  0.4923  0.7517
52993 105.0700 35.6800  0.5946  0.7073  0.6498  0.6805  0.6211  0.8856
52995 104.6200 35.5800  0.3768  0.5776  0.5391  0.4815  0.4557  0.8696
52996 105.0200 35.3800  0.5421  0.6618  0.6704  0.6177  0.6258  0.9116
52998 104.2000 35.1300  0.7048  0.6989  0.6175  0.6827  0.6182  0.7984
53068 111.9300 43.6300  0.4036  0.5882  0.4972  0.5712  0.5915  0.8710
53083 114.1500 44.6200  0.3192  0.5387  0.5269  0.3002  0.3849  0.9243
53149 110.1300 42.5300  0.4881  0.4668  0.4230  0.5401  0.5327  0.9506
53192 114.9500 44.0200  0.5354  0.5530  0.6090  0.4004  0.4316  0.9227
53195 113.6300 43.8500  0.4592  0.6316  0.6091  0.5291  0.5538  0.9387
53272 112.6300 42.7500  0.5047  0.5956  0.5433  0.6151  0.5750  0.9346
53276 112.9000 42.4000  0.4825  0.5601  0.5478  0.5662  0.6151  0.9593
53289 113.8300 42.2300  0.6214  0.7215  0.6931  0.6945  0.7357  0.9667
53324 107.0500 41.0700  0.7936  0.7660  0.7246  0.7734  0.7285  0.9476
53336 108.5200 41.5700  0.6533  0.5628  0.5171  0.5857  0.5547  0.9529
53337 108.2700 41.1000  0.6231  0.5892  0.5609  0.6470  0.5862  0.9075
53343 109.9700 41.7700  0.4960  0.4713  0.4312  0.5085  0.4770  0.9485
53348 109.1300 41.0200  0.6431  0.6314  0.5904  0.6513  0.6122  0.9468
53352 110.4300 41.7000  0.4357  0.3565  0.3151  0.4477  0.4157  0.9419
53357 110.0500 41.0300  0.5834  0.6147  0.5885  0.5642  0.5358  0.9436
53362 111.6800 41.5300  0.6470  0.6760  0.6465  0.6593  0.6471  0.9669
53367 111.2300 41.3200  0.5357  0.6150  0.5886  0.5674  0.5497  0.9701
53368 111.4700 41.0800  0.5855  0.6674  0.6424  0.6369  0.6097  0.9567
53378 112.6200 41.2800  0.6617  0.6773  0.6567  0.6323  0.6228  0.9663
53384 113.1800 41.4500  0.6150  0.6638  0.6209  0.6366  0.6209  0.9707
53385 113.5500 41.5700  0.6805  0.7586  0.7333  0.6883  0.6824  0.9754
53391 114.0000 41.9000  0.3906  0.6154  0.5429  0.4924  0.5692  0.9438
